Year,Team,NOC,Age,Sex,Records,Income
1996,South Korea,KOR,17,M,11,H
1996,South Korea,KOR,18,F,3,H
1996,South Korea,KOR,18,M,5,H
1996,South Korea,KOR,19,F,12,H
1996,South Korea,KOR,19,M,6,H
1996,South Korea,KOR,20,F,11,H
1996,South Korea,KOR,20,M,29,H
1996,South Korea,KOR,21,F,22,H
1996,South Korea,KOR,21,M,20,H
1996,South Korea,KOR,22,F,10,H
1996,South Korea,KOR,22,M,34,H
1996,South Korea,KOR,23,F,15,H
1996,South Korea,KOR,23,M,48,H
1996,South Korea,KOR,24,F,16,H
1996,South Korea,KOR,24,M,21,H
1996,South Korea,KOR,25,F,11,H
1996,South Korea,KOR,25,M,34,H
1996,South Korea,KOR,26,F,5,H
1996,South Korea,KOR,26,M,12,H
1996,South Korea,KOR,27,F,1,H
1996,South Korea,KOR,27,M,11,H
1996,South Korea,KOR,28,F,2,H
1996,South Korea,KOR,28,M,11,H
1996,South Korea,KOR,29,F,2,H
1996,South Korea,KOR,29,M,6,H
1996,South Korea,KOR,30,F,1,H
1996,South Korea,KOR,30,M,4,H
1996,South Korea,KOR,32,M,2,H
1996,South Korea,KOR,34,M,1,H
1996,South Korea,KOR,36,M,2,H
1996,South Korea,KOR,40,M,2,H
1996,South Korea-1,KOR,18,F,1,H
1996,South Korea-1,KOR,20,F,1,H
1996,South Korea-1,KOR,20,M,1,H
1996,South Korea-1,KOR,21,F,1,H
1996,South Korea-1,KOR,21,M,1,H
1996,South Korea-1,KOR,23,F,1,H
1996,South Korea-1,KOR,23,M,1,H
1996,South Korea-1,KOR,26,F,1,H
1996,South Korea-1,KOR,26,M,2,H
1996,South Korea-2,KOR,19,F,2,H
1996,South Korea-2,KOR,20,F,1,H
1996,South Korea-2,KOR,20,M,1,H
1996,South Korea-2,KOR,21,M,1,H
1996,South Korea-2,KOR,24,F,1,H
1996,South Korea-2,KOR,24,M,1,H
1996,South Korea-2,KOR,26,F,1,H
1996,South Korea-2,KOR,28,M,1,H
1996,South Korea-2,KOR,31,M,1,H
1996,Spain,ESP,14,F,3,H
1996,Spain,ESP,15,F,14,H
1996,Spain,ESP,16,F,5,H
1996,Spain,ESP,17,F,10,H
1996,Spain,ESP,18,F,17,H
1996,Spain,ESP,18,M,2,H
1996,Spain,ESP,19,M,11,H
1996,Spain,ESP,20,F,18,H
1996,Spain,ESP,20,M,8,H
1996,Spain,ESP,21,F,10,H
1996,Spain,ESP,21,M,13,H
1996,Spain,ESP,22,F,9,H
1996,Spain,ESP,22,M,13,H
1996,Spain,ESP,23,F,12,H
1996,Spain,ESP,23,M,22,H
1996,Spain,ESP,24,F,10,H
1996,Spain,ESP,24,M,11,H
1996,Spain,ESP,25,F,7,H
1996,Spain,ESP,25,M,12,H
1996,Spain,ESP,26,F,7,H
1996,Spain,ESP,26,M,28,H
1996,Spain,ESP,27,F,9,H
1996,Spain,ESP,27,M,22,H
1996,Spain,ESP,28,F,2,H
1996,Spain,ESP,28,M,13,H
1996,Spain,ESP,29,F,2,H
1996,Spain,ESP,29,M,10,H
1996,Spain,ESP,30,F,3,H
1996,Spain,ESP,30,M,18,H
1996,Spain,ESP,31,F,3,H
1996,Spain,ESP,31,M,3,H
1996,Spain,ESP,32,F,2,H
1996,Spain,ESP,32,M,8,H
1996,Spain,ESP,33,F,2,H
1996,Spain,ESP,33,M,6,H
1996,Spain,ESP,34,F,1,H
1996,Spain,ESP,34,M,8,H
1996,Spain,ESP,35,F,2,H
1996,Spain,ESP,35,M,5,H
1996,Spain,ESP,36,M,2,H
1996,Spain,ESP,37,M,1,H
1996,Spain,ESP,38,M,4,H
1996,Spain,ESP,39,M,6,H
1996,Spain,ESP,40,M,2,H
1996,Spain,ESP,41,M,2,H
1996,Spain,ESP,43,M,1,H
1996,Spain,ESP,48,M,1,H
1996,Spain-1,ESP,26,M,1,H
1996,Spain-1,ESP,34,M,1,H
1996,Spain-2,ESP,24,M,1,H
1996,Spain-2,ESP,26,M,1,H
1996,Sri Lanka,SRI,20,F,1,L
1996,Sri Lanka,SRI,22,M,2,L
1996,Sri Lanka,SRI,24,M,1,L
1996,Sri Lanka,SRI,26,F,1,L
1996,Sri Lanka,SRI,27,M,1,L
1996,Sri Lanka,SRI,28,F,2,L
1996,Sri Lanka,SRI,31,F,2,L
1996,Sri Lanka,SRI,31,M,1,L
1996,Sudan,SUD,18,M,1,L
1996,Sudan,SUD,19,M,1,L
1996,Sudan,SUD,30,M,1,L
1996,Sudan,SUD,33,M,1,L
1996,Suriname,SUR,17,F,4,LM
1996,Suriname,SUR,17,M,1,LM
1996,Suriname,SUR,21,M,1,LM
1996,Suriname,SUR,23,M,2,LM
1996,Suriname,SUR,24,M,1,LM
1996,Suriname,SUR,27,M,1,LM
1996,Suriname,SUR,31,F,1,LM
1996,Swaziland,SWZ,19,F,1,LM
1996,Swaziland,SWZ,25,M,1,LM
1996,Swaziland,SWZ,26,M,2,LM
1996,Swaziland,SWZ,28,M,1,LM
1996,Swaziland,SWZ,32,M,1,LM
1996,Sweden,SWE,14,F,1,H
1996,Sweden,SWE,16,F,1,H
1996,Sweden,SWE,17,F,2,H
1996,Sweden,SWE,18,F,8,H
1996,Sweden,SWE,18,M,4,H
1996,Sweden,SWE,19,F,5,H
1996,Sweden,SWE,19,M,5,H
1996,Sweden,SWE,20,F,4,H
1996,Sweden,SWE,20,M,2,H
1996,Sweden,SWE,21,F,3,H
1996,Sweden,SWE,21,M,7,H
1996,Sweden,SWE,22,F,6,H
1996,Sweden,SWE,22,M,7,H
1996,Sweden,SWE,23,F,6,H
1996,Sweden,SWE,23,M,8,H
1996,Sweden,SWE,24,F,9,H
1996,Sweden,SWE,24,M,8,H
1996,Sweden,SWE,25,F,6,H
1996,Sweden,SWE,25,M,16,H
1996,Sweden,SWE,26,F,3,H
1996,Sweden,SWE,26,M,9,H
1996,Sweden,SWE,27,F,7,H
1996,Sweden,SWE,27,M,14,H
1996,Sweden,SWE,28,F,4,H
1996,Sweden,SWE,28,M,5,H
1996,Sweden,SWE,29,F,2,H
1996,Sweden,SWE,29,M,9,H
1996,Sweden,SWE,30,F,2,H
1996,Sweden,SWE,30,M,6,H
1996,Sweden,SWE,31,F,1,H
1996,Sweden,SWE,31,M,3,H
1996,Sweden,SWE,32,F,7,H
1996,Sweden,SWE,32,M,6,H
1996,Sweden,SWE,33,F,3,H
1996,Sweden,SWE,33,M,2,H
1996,Sweden,SWE,34,M,8,H
1996,Sweden,SWE,35,F,2,H
1996,Sweden,SWE,35,M,4,H
1996,Sweden,SWE,36,F,1,H
1996,Sweden,SWE,36,M,4,H
1996,Sweden,SWE,37,F,4,H
1996,Sweden,SWE,38,M,3,H
1996,Sweden,SWE,41,F,2,H
1996,Sweden,SWE,44,M,2,H
1996,Sweden,SWE,58,F,2,H
1996,Sweden,SWE,62,M,2,H
1996,Sweden-1,SWE,25,F,1,H
1996,Sweden-1,SWE,30,M,2,H
1996,Sweden-1,SWE,34,M,1,H
1996,Sweden-2,SWE,26,F,1,H
1996,Sweden-2,SWE,27,M,2,H
1996,Sweden-2,SWE,29,M,1,H
1996,Switzerland,SUI,15,F,4,H
1996,Switzerland,SUI,17,F,2,H
1996,Switzerland,SUI,18,F,9,H
1996,Switzerland,SUI,19,F,6,H
1996,Switzerland,SUI,19,M,1,H
1996,Switzerland,SUI,20,M,1,H
1996,Switzerland,SUI,21,F,4,H
1996,Switzerland,SUI,21,M,1,H
1996,Switzerland,SUI,22,F,3,H
1996,Switzerland,SUI,22,M,2,H
1996,Switzerland,SUI,23,F,3,H
1996,Switzerland,SUI,23,M,5,H
1996,Switzerland,SUI,24,F,3,H
1996,Switzerland,SUI,24,M,13,H
1996,Switzerland,SUI,25,F,6,H
1996,Switzerland,SUI,25,M,14,H
1996,Switzerland,SUI,26,F,4,H
1996,Switzerland,SUI,26,M,11,H
1996,Switzerland,SUI,27,F,3,H
1996,Switzerland,SUI,27,M,15,H
1996,Switzerland,SUI,28,F,2,H
1996,Switzerland,SUI,28,M,2,H
1996,Switzerland,SUI,29,F,4,H
1996,Switzerland,SUI,29,M,12,H
1996,Switzerland,SUI,30,F,3,H
1996,Switzerland,SUI,30,M,2,H
1996,Switzerland,SUI,31,F,1,H
1996,Switzerland,SUI,31,M,5,H
1996,Switzerland,SUI,32,F,4,H
1996,Switzerland,SUI,32,M,4,H
1996,Switzerland,SUI,35,F,3,H
1996,Switzerland,SUI,35,M,2,H
1996,Switzerland,SUI,37,M,3,H
1996,Switzerland,SUI,38,M,1,H
1996,Switzerland,SUI,39,M,1,H
1996,Switzerland,SUI,40,M,1,H
1996,Switzerland,SUI,41,M,2,H
1996,Switzerland,SUI,42,M,2,H
1996,Switzerland,SUI,43,F,2,H
1996,Switzerland,SUI,43,M,2,H
1996,Switzerland,SUI,45,F,2,H
1996,Switzerland,SUI,49,F,2,H
1996,Syria,SYR,20,M,1,LM
1996,Syria,SYR,22,F,1,LM
1996,Syria,SYR,23,M,2,LM
1996,Syria,SYR,24,M,1,LM
1996,Syria,SYR,25,M,1,LM
1996,Syria,SYR,26,M,1,LM
1996,Syria,SYR,27,M,1,LM
1996,Tajikistan,TJK,17,M,1,L
1996,Tajikistan,TJK,18,F,1,L
1996,Tajikistan,TJK,18,M,1,L
1996,Tajikistan,TJK,20,F,1,L
1996,Tajikistan,TJK,22,M,1,L
1996,Tajikistan,TJK,23,M,2,L
1996,Tajikistan,TJK,31,M,1,L
1996,Tanzania,TAN,17,M,1,L
1996,Tanzania,TAN,24,F,1,L
1996,Tanzania,TAN,24,M,1,L
1996,Tanzania,TAN,28,M,2,L
1996,Tanzania,TAN,29,M,1,L
1996,Tanzania,TAN,31,M,1,L
1996,Thailand,THA,14,F,1,LM
1996,Thailand,THA,15,F,3,LM
1996,Thailand,THA,16,M,4,LM
1996,Thailand,THA,17,M,2,LM
1996,Thailand,THA,18,F,6,LM
1996,Thailand,THA,18,M,4,LM
1996,Thailand,THA,19,F,1,LM
1996,Thailand,THA,19,M,4,LM
1996,Thailand,THA,20,F,3,LM
1996,Thailand,THA,20,M,7,LM
1996,Thailand,THA,21,F,1,LM
1996,Thailand,THA,21,M,2,LM
1996,Thailand,THA,22,F,2,LM
1996,Thailand,THA,23,F,1,LM
1996,Thailand,THA,23,M,3,LM
1996,Thailand,THA,24,F,2,LM
1996,Thailand,THA,24,M,2,LM
1996,Thailand,THA,25,M,2,LM
1996,Thailand,THA,26,M,1,LM
1996,Thailand,THA,28,M,1,LM
1996,Thailand,THA,45,M,2,LM
1996,Thailand-1,THA,29,M,1,LM
1996,Thailand-1,THA,34,M,1,LM
1996,Thailand-2,THA,22,M,1,LM
1996,Thailand-2,THA,30,M,1,LM
1996,Togo,TOG,20,M,1,L
1996,Togo,TOG,25,M,2,L
1996,Togo,TOG,27,M,2,L
1996,Togo,TOG,30,M,2,L
1996,Tonga,TGA,22,F,1,LM
1996,Tonga,TGA,23,M,1,LM
1996,Tonga,TGA,25,M,1,LM
1996,Tonga,TGA,26,M,2,LM
1996,Trinidad and Tobago,TTO,13,F,2,UM
1996,Trinidad and Tobago,TTO,18,F,2,UM
1996,Trinidad and Tobago,TTO,22,M,3,UM
1996,Trinidad and Tobago,TTO,24,M,1,UM
1996,Trinidad and Tobago,TTO,26,M,2,UM
1996,Trinidad and Tobago,TTO,27,F,1,UM
1996,Trinidad and Tobago,TTO,28,M,2,UM
1996,Trinidad and Tobago,TTO,30,F,1,UM
1996,Trinidad and Tobago,TTO,32,M,1,UM
1996,Trinidad and Tobago,TTO,35,M,1,UM
1996,Tunisia,TUN,19,F,1,LM
1996,Tunisia,TUN,19,M,1,LM
1996,Tunisia,TUN,20,M,5,LM
1996,Tunisia,TUN,21,M,2,LM
1996,Tunisia,TUN,22,M,11,LM
1996,Tunisia,TUN,23,F,2,LM
1996,Tunisia,TUN,23,M,11,LM
1996,Tunisia,TUN,24,M,5,LM
1996,Tunisia,TUN,25,F,2,LM
1996,Tunisia,TUN,25,M,3,LM
1996,Tunisia,TUN,26,M,1,LM
1996,Tunisia,TUN,27,M,2,LM
1996,Tunisia,TUN,28,M,1,LM
1996,Tunisia,TUN,29,M,1,LM
1996,Tunisia,TUN,31,M,2,LM
1996,Tunisia,TUN,35,F,2,LM
1996,Turkey,TUR,18,M,3,LM
1996,Turkey,TUR,19,F,1,LM
1996,Turkey,TUR,19,M,1,LM
1996,Turkey,TUR,20,M,9,LM
1996,Turkey,TUR,21,F,4,LM
1996,Turkey,TUR,22,F,2,LM
1996,Turkey,TUR,22,M,4,LM
1996,Turkey,TUR,23,F,2,LM
1996,Turkey,TUR,23,M,2,LM
1996,Turkey,TUR,24,F,1,LM
1996,Turkey,TUR,24,M,7,LM
1996,Turkey,TUR,25,M,1,LM
1996,Turkey,TUR,26,M,5,LM
1996,Turkey,TUR,27,M,4,LM
1996,Turkey,TUR,28,M,4,LM
1996,Turkey,TUR,29,F,2,LM
1996,Turkey,TUR,29,M,5,LM
1996,Turkey,TUR,30,M,1,LM
1996,Turkey,TUR,31,F,1,LM
1996,Turkey,TUR,39,M,2,LM
1996,Turkmenistan,TKM,20,F,1,LM
1996,Turkmenistan,TKM,23,M,1,LM
1996,Turkmenistan,TKM,24,F,1,LM
1996,Turkmenistan,TKM,25,M,2,LM
1996,Turkmenistan,TKM,26,M,1,LM
1996,Turkmenistan,TKM,27,F,1,LM
1996,Uganda,UGA,19,M,1,L
1996,Uganda,UGA,22,F,1,L
1996,Uganda,UGA,22,M,2,L
1996,Uganda,UGA,23,M,1,L
1996,Uganda,UGA,28,M,1,L
1996,Uganda,UGA,29,F,2,L
1996,Uganda,UGA,29,M,1,L
1996,Uganda,UGA,31,M,1,L
1996,Ukraine,UKR,15,F,12,LM
1996,Ukraine,UKR,16,F,13,LM
1996,Ukraine,UKR,16,M,2,LM
1996,Ukraine,UKR,17,F,12,LM
1996,Ukraine,UKR,17,M,3,LM
1996,Ukraine,UKR,18,F,1,LM
1996,Ukraine,UKR,18,M,2,LM
1996,Ukraine,UKR,19,F,11,LM
1996,Ukraine,UKR,19,M,6,LM
1996,Ukraine,UKR,20,F,3,LM
1996,Ukraine,UKR,20,M,11,LM
1996,Ukraine,UKR,21,F,8,LM
1996,Ukraine,UKR,21,M,11,LM
1996,Ukraine,UKR,22,F,9,LM
1996,Ukraine,UKR,22,M,12,LM
1996,Ukraine,UKR,23,F,4,LM
1996,Ukraine,UKR,23,M,34,LM
1996,Ukraine,UKR,24,F,14,LM
1996,Ukraine,UKR,24,M,15,LM
1996,Ukraine,UKR,25,F,9,LM
1996,Ukraine,UKR,25,M,35,LM
1996,Ukraine,UKR,26,F,4,LM
1996,Ukraine,UKR,26,M,21,LM
1996,Ukraine,UKR,27,F,6,LM
1996,Ukraine,UKR,27,M,10,LM
1996,Ukraine,UKR,28,F,7,LM
1996,Ukraine,UKR,28,M,10,LM
1996,Ukraine,UKR,29,F,6,LM
1996,Ukraine,UKR,29,M,10,LM
1996,Ukraine,UKR,30,F,2,LM
1996,Ukraine,UKR,30,M,6,LM
1996,Ukraine,UKR,31,F,7,LM
1996,Ukraine,UKR,31,M,8,LM
1996,Ukraine,UKR,32,F,2,LM
1996,Ukraine,UKR,32,M,1,LM
1996,Ukraine,UKR,33,F,1,LM
1996,Ukraine,UKR,33,M,6,LM
1996,Ukraine,UKR,34,M,6,LM
1996,Ukraine,UKR,35,F,1,LM
1996,Ukraine,UKR,35,M,2,LM
1996,Ukraine,UKR,36,F,1,LM
1996,Ukraine,UKR,37,M,2,LM
1996,Ukraine,UKR,38,M,1,LM
1996,Ukraine,UKR,39,M,1,LM
1996,Ukraine,UKR,45,M,2,LM
1996,Ukraine,UKR,51,M,1,LM
1996,United Arab Emirates,UAE,17,M,1,H
1996,United Arab Emirates,UAE,19,M,1,H
1996,United Arab Emirates,UAE,20,M,1,H
1996,United Arab Emirates,UAE,39,M,1,H
1996,United States,USA,14,F,10,H
1996,United States,USA,15,F,3,H
1996,United States,USA,16,F,9,H
1996,United States,USA,17,F,6,H
1996,United States,USA,18,F,27,H
1996,United States,USA,18,M,1,H
1996,United States,USA,19,F,24,H
1996,United States,USA,19,M,10,H
1996,United States,USA,20,F,7,H
1996,United States,USA,20,M,18,H
1996,United States,USA,21,F,13,H
1996,United States,USA,21,M,48,H
1996,United States,USA,22,F,10,H
1996,United States,USA,22,M,29,H
1996,United States,USA,23,F,15,H
1996,United States,USA,23,M,42,H
1996,United States,USA,24,F,23,H
1996,United States,USA,24,M,38,H
1996,United States,USA,25,F,22,H
1996,United States,USA,25,M,49,H
1996,United States,USA,26,F,17,H
1996,United States,USA,26,M,42,H
1996,United States,USA,27,F,30,H
1996,United States,USA,27,M,28,H
1996,United States,USA,28,F,23,H
1996,United States,USA,28,M,32,H
1996,United States,USA,29,F,30,H
1996,United States,USA,29,M,14,H
1996,United States,USA,30,F,10,H
1996,United States,USA,30,M,29,H
1996,United States,USA,31,F,13,H
1996,United States,USA,31,M,12,H
1996,United States,USA,32,F,18,H
1996,United States,USA,32,M,11,H
1996,United States,USA,33,F,12,H
1996,United States,USA,33,M,11,H
1996,United States,USA,34,F,13,H
1996,United States,USA,34,M,12,H
1996,United States,USA,35,F,3,H
1996,United States,USA,35,M,13,H
1996,United States,USA,36,F,1,H
1996,United States,USA,36,M,4,H
1996,United States,USA,37,F,6,H
1996,United States,USA,37,M,7,H
1996,United States,USA,38,F,2,H
1996,United States,USA,38,M,3,H
1996,United States,USA,39,F,2,H
1996,United States,USA,39,M,1,H
1996,United States,USA,40,M,8,H
1996,United States,USA,41,M,2,H
1996,United States,USA,42,F,2,H
1996,United States,USA,43,M,2,H
1996,United States,USA,44,F,1,H
1996,United States,USA,44,M,3,H
1996,United States,USA,45,M,2,H
1996,United States,USA,46,M,1,H
1996,United States,USA,48,F,1,H
1996,United States,USA,50,F,2,H
1996,United States-1,USA,28,M,1,H
1996,United States-1,USA,30,F,1,H
1996,United States-1,USA,35,M,1,H
1996,United States-1,USA,36,F,1,H
1996,United States-2,USA,27,F,1,H
1996,United States-2,USA,30,F,1,H
1996,United States-2,USA,34,M,1,H
1996,United States-2,USA,38,M,1,H
1996,United States-3,USA,26,M,1,H
1996,United States-3,USA,35,F,1,H
1996,United States-3,USA,38,F,1,H
1996,United States-3,USA,39,M,1,H
1996,Uruguay,URU,17,F,1,UM
1996,Uruguay,URU,18,F,1,UM
1996,Uruguay,URU,20,M,1,UM
1996,Uruguay,URU,21,M,1,UM
1996,Uruguay,URU,22,M,2,UM
1996,Uruguay,URU,23,M,2,UM
1996,Uruguay,URU,24,M,1,UM
1996,Uruguay,URU,28,M,1,UM
1996,Uruguay,URU,29,M,1,UM
1996,Uruguay,URU,31,M,1,UM
1996,Uruguay,URU,32,M,1,UM
1996,Uruguay,URU,33,M,1,UM
1996,Uruguay,URU,34,M,1,UM
1996,Uzbekistan,UZB,17,F,5,LM
1996,Uzbekistan,UZB,17,M,1,LM
1996,Uzbekistan,UZB,18,F,1,LM
1996,Uzbekistan,UZB,19,M,2,LM
1996,Uzbekistan,UZB,20,M,2,LM
1996,Uzbekistan,UZB,21,F,5,LM
1996,Uzbekistan,UZB,21,M,11,LM
1996,Uzbekistan,UZB,22,M,11,LM
1996,Uzbekistan,UZB,23,M,9,LM
1996,Uzbekistan,UZB,24,M,7,LM
1996,Uzbekistan,UZB,25,M,7,LM
1996,Uzbekistan,UZB,26,M,7,LM
1996,Uzbekistan,UZB,27,F,2,LM
1996,Uzbekistan,UZB,27,M,4,LM
1996,Uzbekistan,UZB,28,F,4,LM
1996,Uzbekistan,UZB,28,M,5,LM
1996,Uzbekistan,UZB,29,M,1,LM
1996,Uzbekistan,UZB,30,F,2,LM
1996,Uzbekistan,UZB,30,M,1,LM
1996,Uzbekistan,UZB,31,F,1,LM
1996,Uzbekistan,UZB,32,M,2,LM
1996,Uzbekistan,UZB,33,M,3,LM
1996,Uzbekistan,UZB,36,M,1,LM
1996,Uzbekistan,UZB,39,M,1,LM
1996,Vanuatu,VAN,23,M,2,LM
1996,Vanuatu,VAN,28,M,1,LM
1996,Vanuatu,VAN,29,F,1,LM
1996,Venezuela,VEN,17,M,2,LM
1996,Venezuela,VEN,18,F,1,LM
1996,Venezuela,VEN,18,M,2,LM
1996,Venezuela,VEN,19,M,6,LM
1996,Venezuela,VEN,20,M,2,LM
1996,Venezuela,VEN,21,M,5,LM
1996,Venezuela,VEN,22,M,3,LM
1996,Venezuela,VEN,23,F,2,LM
1996,Venezuela,VEN,23,M,1,LM
1996,Venezuela,VEN,24,M,10,LM
1996,Venezuela,VEN,25,M,3,LM
1996,Venezuela,VEN,26,F,1,LM
1996,Venezuela,VEN,26,M,2,LM
1996,Venezuela,VEN,27,F,1,LM
1996,Venezuela,VEN,27,M,4,LM
1996,Venezuela,VEN,28,M,1,LM
1996,Venezuela,VEN,29,F,1,LM
1996,Venezuela,VEN,29,M,5,LM
1996,Venezuela,VEN,31,M,1,LM
1996,Vietnam,VIE,15,F,1,L
1996,Vietnam,VIE,19,M,1,L
1996,Vietnam,VIE,21,M,1,L
1996,Vietnam,VIE,23,F,1,L
1996,Vietnam,VIE,26,F,1,L
1996,Vietnam,VIE,29,M,1,L
1996,Yemen,YEM,19,M,1,L
1996,Yemen,YEM,25,M,1,L
1996,Yemen,YEM,27,M,1,L
1996,Yemen,YEM,28,M,1,L
1996,Zambia,ZAM,23,M,1,L
1996,Zambia,ZAM,24,M,3,L
1996,Zambia,ZAM,25,F,1,L
1996,Zambia,ZAM,27,M,1,L
1996,Zambia,ZAM,28,M,1,L
1996,Zambia,ZAM,31,M,1,L
1996,Zimbabwe,ZIM,17,F,3,L
1996,Zimbabwe,ZIM,20,M,1,L
1996,Zimbabwe,ZIM,21,M,3,L
1996,Zimbabwe,ZIM,22,M,2,L
1996,Zimbabwe,ZIM,23,M,3,L
1996,Zimbabwe,ZIM,25,M,1,L
1996,Zimbabwe,ZIM,26,M,2,L
1996,Zimbabwe,ZIM,27,M,1,L
1996,Zimbabwe,ZIM,28,M,2,L
1996,Zimbabwe,ZIM,30,M,2,L
1996,Zimbabwe,ZIM,32,M,1,L
2000,Albania,ALB,21,F,1,LM
2000,Albania,ALB,24,M,1,LM
2000,Albania,ALB,31,M,1,LM
2000,Albania,ALB,40,F,2,LM
2000,Algeria,ALG,18,M,1,LM
2000,Algeria,ALG,19,F,1,LM
2000,Algeria,ALG,21,F,2,LM
2000,Algeria,ALG,21,M,2,LM
2000,Algeria,ALG,22,M,5,LM
2000,Algeria,ALG,23,F,1,LM
2000,Algeria,ALG,23,M,5,LM
2000,Algeria,ALG,24,F,1,LM
2000,Algeria,ALG,24,M,7,LM
2000,Algeria,ALG,25,F,1,LM
2000,Algeria,ALG,25,M,5,LM
2000,Algeria,ALG,26,M,9,LM
2000,Algeria,ALG,28,F,1,LM
2000,Algeria,ALG,28,M,4,LM
2000,Algeria,ALG,29,F,1,LM
2000,Algeria,ALG,29,M,2,LM
2000,Algeria,ALG,30,M,1,LM
2000,Algeria,ALG,34,F,2,LM
2000,American Samoa,ASA,16,M,1,UM
2000,American Samoa,ASA,25,F,1,UM
2000,American Samoa,ASA,33,M,1,UM
2000,American Samoa,ASA,34,M,1,UM
2000,Andorra,AND,20,F,1,H
2000,Andorra,AND,20,M,1,H
2000,Andorra,AND,33,F,1,H
2000,Andorra,AND,33,M,1,H
2000,Andorra,AND,49,M,1,H
2000,Angola,ANG,17,M,1,L
2000,Angola,ANG,20,F,2,L
2000,Angola,ANG,21,F,1,L
2000,Angola,ANG,22,M,1,L
2000,Angola,ANG,23,M,1,L
2000,Angola,ANG,24,F,3,L
2000,Angola,ANG,24,M,2,L
2000,Angola,ANG,25,F,2,L
2000,Angola,ANG,25,M,1,L
2000,Angola,ANG,27,F,1,L
2000,Angola,ANG,28,F,2,L
2000,Angola,ANG,28,M,1,L
2000,Angola,ANG,29,F,1,L
2000,Angola,ANG,29,M,1,L
2000,Angola,ANG,30,F,2,L
2000,Angola,ANG,31,F,1,L
2000,Angola,ANG,31,M,2,L
2000,Angola,ANG,32,M,3,L
2000,Angola,ANG,33,M,1,L
2000,Angola,ANG,35,M,1,L
2000,Antigua and Barbuda,ANT,25,M,1,UM
2000,Antigua and Barbuda,ANT,30,F,2,UM
2000,Antigua and Barbuda,ANT,33,M,1,UM
2000,Argentina,ARG,15,F,1,UM
2000,Argentina,ARG,16,F,5,UM
2000,Argentina,ARG,17,F,2,UM
2000,Argentina,ARG,18,M,2,UM
2000,Argentina,ARG,19,F,4,UM
2000,Argentina,ARG,19,M,3,UM
2000,Argentina,ARG,20,M,5,UM
2000,Argentina,ARG,21,F,3,UM
2000,Argentina,ARG,21,M,8,UM
2000,Argentina,ARG,22,F,2,UM
2000,Argentina,ARG,22,M,14,UM
2000,Argentina,ARG,23,F,6,UM
2000,Argentina,ARG,23,M,13,UM
2000,Argentina,ARG,24,F,7,UM
2000,Argentina,ARG,24,M,15,UM
2000,Argentina,ARG,25,F,3,UM
2000,Argentina,ARG,25,M,16,UM
2000,Argentina,ARG,26,F,4,UM
2000,Argentina,ARG,26,M,4,UM
2000,Argentina,ARG,27,F,5,UM
2000,Argentina,ARG,27,M,1,UM
2000,Argentina,ARG,28,F,5,UM
2000,Argentina,ARG,28,M,6,UM
2000,Argentina,ARG,29,F,3,UM
2000,Argentina,ARG,29,M,5,UM
2000,Argentina,ARG,30,F,1,UM
2000,Argentina,ARG,30,M,3,UM
2000,Argentina,ARG,31,M,1,UM
2000,Argentina,ARG,32,M,2,UM
2000,Argentina,ARG,33,M,2,UM
2000,Argentina,ARG,34,F,1,UM
2000,Argentina,ARG,34,M,1,UM
2000,Argentina,ARG,35,M,2,UM
2000,Argentina,ARG,37,M,2,UM
2000,Argentina,ARG,38,M,2,UM
2000,Argentina,ARG,45,M,1,UM
2000,Argentina,ARG,57,M,1,UM
2000,Argentina-1,ARG,29,M,1,UM
2000,Argentina-1,ARG,38,M,1,UM
2000,Argentina-2,ARG,26,M,1,UM
2000,Argentina-2,ARG,30,M,1,UM
2000,Armenia,ARM,19,M,1,L
2000,Armenia,ARM,20,F,1,L
2000,Armenia,ARM,20,M,1,L
2000,Armenia,ARM,21,M,2,L
2000,Armenia,ARM,22,F,1,L
2000,Armenia,ARM,22,M,3,L
2000,Armenia,ARM,23,M,2,L
2000,Armenia,ARM,24,M,2,L
2000,Armenia,ARM,25,M,1,L
2000,Armenia,ARM,26,M,2,L
2000,Armenia,ARM,27,M,2,L
2000,Armenia,ARM,28,M,2,L
2000,Armenia,ARM,29,M,2,L
2000,Armenia,ARM,30,M,1,L
2000,Armenia,ARM,31,M,1,L
2000,Armenia,ARM,37,M,1,L
2000,Armenia,ARM,40,M,1,L
2000,Aruba,ARU,15,F,1,H
2000,Aruba,ARU,16,F,1,H
2000,Aruba,ARU,18,M,1,H
2000,Aruba,ARU,19,M,1,H
2000,Aruba,ARU,30,M,1,H
2000,Australia,AUS,15,F,6,H
2000,Australia,AUS,16,F,18,H
2000,Australia,AUS,17,F,16,H
2000,Australia,AUS,17,M,5,H
2000,Australia,AUS,18,F,12,H
2000,Australia,AUS,18,M,9,H
2000,Australia,AUS,19,F,19,H
2000,Australia,AUS,19,M,18,H
2000,Australia,AUS,20,F,7,H
2000,Australia,AUS,20,M,23,H
2000,Australia,AUS,21,F,23,H
2000,Australia,AUS,21,M,29,H
2000,Australia,AUS,22,F,21,H
2000,Australia,AUS,22,M,25,H
2000,Australia,AUS,23,F,23,H
2000,Australia,AUS,23,M,41,H
2000,Australia,AUS,24,F,22,H
2000,Australia,AUS,24,M,23,H
2000,Australia,AUS,25,F,20,H
2000,Australia,AUS,25,M,20,H
2000,Australia,AUS,26,F,22,H
2000,Australia,AUS,26,M,26,H
