Season,Year,Sport,Medal,Age,Sex,Income,Records
Winter,2002,Biathlon,N,22,M,L,2
Winter,2002,Biathlon,N,23,F,H,13
Winter,2002,Biathlon,N,23,F,L,3
Winter,2002,Biathlon,N,23,F,LM,8
Winter,2002,Biathlon,N,23,F,UM,2
Winter,2002,Biathlon,N,23,M,H,14
Winter,2002,Biathlon,N,23,M,LM,6
Winter,2002,Biathlon,N,23,M,UM,5
Winter,2002,Biathlon,N,24,F,H,16
Winter,2002,Biathlon,N,24,F,LM,12
Winter,2002,Biathlon,N,24,F,UM,2
Winter,2002,Biathlon,N,24,M,H,19
Winter,2002,Biathlon,N,24,M,LM,7
Winter,2002,Biathlon,N,24,M,UM,7
Winter,2002,Biathlon,N,25,F,H,4
Winter,2002,Biathlon,N,25,F,LM,6
Winter,2002,Biathlon,N,25,F,UM,6
Winter,2002,Biathlon,N,25,M,H,15
Winter,2002,Biathlon,N,25,M,LM,8
Winter,2002,Biathlon,N,25,M,UM,8
Winter,2002,Biathlon,N,26,F,H,13
Winter,2002,Biathlon,N,26,F,LM,10
Winter,2002,Biathlon,N,26,M,H,7
Winter,2002,Biathlon,N,26,M,UM,4
Winter,2002,Biathlon,N,27,F,H,10
Winter,2002,Biathlon,N,27,F,LM,3
Winter,2002,Biathlon,N,27,F,UM,3
Winter,2002,Biathlon,N,27,M,H,7
Winter,2002,Biathlon,N,27,M,LM,4
Winter,2002,Biathlon,N,27,M,UM,2
Winter,2002,Biathlon,N,28,F,H,14
Winter,2002,Biathlon,N,28,F,LM,7
Winter,2002,Biathlon,N,28,F,UM,8
Winter,2002,Biathlon,N,28,M,H,16
Winter,2002,Biathlon,N,28,M,UM,12
Winter,2002,Biathlon,N,29,F,H,11
Winter,2002,Biathlon,N,29,F,LM,11
Winter,2002,Biathlon,N,29,F,UM,5
Winter,2002,Biathlon,N,29,M,H,17
Winter,2002,Biathlon,N,29,M,LM,4
Winter,2002,Biathlon,N,29,M,UM,2
Winter,2002,Biathlon,N,30,F,H,10
Winter,2002,Biathlon,N,30,F,LM,3
Winter,2002,Biathlon,N,30,F,UM,4
Winter,2002,Biathlon,N,30,M,H,10
Winter,2002,Biathlon,N,30,M,LM,4
Winter,2002,Biathlon,N,30,M,UM,10
Winter,2002,Biathlon,N,31,F,H,3
Winter,2002,Biathlon,N,31,F,UM,3
Winter,2002,Biathlon,N,31,M,H,8
Winter,2002,Biathlon,N,31,M,LM,6
Winter,2002,Biathlon,N,31,M,UM,12
Winter,2002,Biathlon,N,32,F,H,2
Winter,2002,Biathlon,N,32,F,UM,4
Winter,2002,Biathlon,N,32,M,H,12
Winter,2002,Biathlon,N,32,M,LM,2
Winter,2002,Biathlon,N,32,M,UM,7
Winter,2002,Biathlon,N,33,M,H,1
Winter,2002,Biathlon,N,33,M,LM,3
Winter,2002,Biathlon,N,34,F,H,1
Winter,2002,Biathlon,N,34,M,H,20
Winter,2002,Biathlon,N,34,M,LM,4
Winter,2002,Biathlon,N,34,M,UM,2
Winter,2002,Biathlon,N,35,F,H,4
Winter,2002,Biathlon,N,35,M,LM,2
Winter,2002,Biathlon,N,36,M,H,3
Winter,2002,Biathlon,N,36,M,L,2
Winter,2002,Biathlon,N,39,M,H,3
Winter,2002,Biathlon,Silver,22,F,H,1
Winter,2002,Biathlon,Silver,25,F,H,1
Winter,2002,Biathlon,Silver,27,F,H,2
Winter,2002,Biathlon,Silver,27,M,H,1
Winter,2002,Biathlon,Silver,28,F,H,1
Winter,2002,Biathlon,Silver,29,M,H,1
Winter,2002,Biathlon,Silver,30,F,H,1
Winter,2002,Biathlon,Silver,30,M,H,2
Winter,2002,Biathlon,Silver,31,F,H,1
Winter,2002,Biathlon,Silver,31,M,H,1
Winter,2002,Biathlon,Silver,34,M,H,2
Winter,2002,Bobsleigh,Bronze,24,M,H,1
Winter,2002,Bobsleigh,Bronze,26,F,H,1
Winter,2002,Bobsleigh,Bronze,27,M,H,1
Winter,2002,Bobsleigh,Bronze,29,M,H,1
Winter,2002,Bobsleigh,Bronze,32,M,H,2
Winter,2002,Bobsleigh,Bronze,34,F,H,1
Winter,2002,Bobsleigh,Bronze,39,M,H,1
Winter,2002,Bobsleigh,Gold,23,M,H,1
Winter,2002,Bobsleigh,Gold,24,M,H,1
Winter,2002,Bobsleigh,Gold,25,F,H,1
Winter,2002,Bobsleigh,Gold,28,F,H,1
Winter,2002,Bobsleigh,Gold,28,M,H,1
Winter,2002,Bobsleigh,Gold,33,M,H,1
Winter,2002,Bobsleigh,Gold,37,M,H,1
Winter,2002,Bobsleigh,Gold,39,M,H,1
Winter,2002,Bobsleigh,N,18,M,NA,1
Winter,2002,Bobsleigh,N,19,M,NA,1
Winter,2002,Bobsleigh,N,20,F,LM,1
Winter,2002,Bobsleigh,N,20,M,LM,1
Winter,2002,Bobsleigh,N,20,M,NA,1
Winter,2002,Bobsleigh,N,20,M,UM,1
Winter,2002,Bobsleigh,N,21,F,LM,1
Winter,2002,Bobsleigh,N,21,M,H,2
Winter,2002,Bobsleigh,N,21,M,LM,2
Winter,2002,Bobsleigh,N,21,M,NA,1
Winter,2002,Bobsleigh,N,22,M,H,1
Winter,2002,Bobsleigh,N,22,M,LM,2
Winter,2002,Bobsleigh,N,22,M,UM,4
Winter,2002,Bobsleigh,N,23,F,H,2
Winter,2002,Bobsleigh,N,23,M,H,1
Winter,2002,Bobsleigh,N,23,M,LM,1
Winter,2002,Bobsleigh,N,23,M,UM,3
Winter,2002,Bobsleigh,N,24,F,H,4
Winter,2002,Bobsleigh,N,24,M,H,5
Winter,2002,Bobsleigh,N,24,M,LM,2
Winter,2002,Bobsleigh,N,24,M,UM,2
Winter,2002,Bobsleigh,N,25,F,UM,1
Winter,2002,Bobsleigh,N,25,M,H,5
Winter,2002,Bobsleigh,N,25,M,LM,4
Winter,2002,Bobsleigh,N,25,M,NA,1
Winter,2002,Bobsleigh,N,25,M,UM,4
Winter,2002,Bobsleigh,N,26,F,H,1
Winter,2002,Bobsleigh,N,26,F,LM,1
Winter,2002,Bobsleigh,N,26,M,H,6
Winter,2002,Bobsleigh,N,26,M,LM,3
Winter,2002,Bobsleigh,N,26,M,NA,1
Winter,2002,Bobsleigh,N,26,M,UM,1
Winter,2002,Bobsleigh,N,27,M,H,11
Winter,2002,Bobsleigh,N,27,M,LM,9
Winter,2002,Bobsleigh,N,27,M,NA,1
Winter,2002,Bobsleigh,N,27,M,UM,3
Winter,2002,Bobsleigh,N,28,F,H,1
Winter,2002,Bobsleigh,N,28,F,LM,1
Winter,2002,Bobsleigh,N,28,M,H,6
Winter,2002,Bobsleigh,N,28,M,NA,2
Winter,2002,Bobsleigh,N,28,M,UM,3
Winter,2002,Bobsleigh,N,29,M,H,12
Winter,2002,Bobsleigh,N,29,M,LM,4
Winter,2002,Bobsleigh,N,29,M,NA,1
Winter,2002,Bobsleigh,N,29,M,UM,5
Winter,2002,Bobsleigh,N,30,F,H,1
Winter,2002,Bobsleigh,N,30,M,H,5
Winter,2002,Bobsleigh,N,30,M,LM,2
Winter,2002,Bobsleigh,N,30,M,UM,2
Winter,2002,Bobsleigh,N,31,F,H,2
Winter,2002,Bobsleigh,N,31,M,H,11
Winter,2002,Bobsleigh,N,31,M,LM,1
Winter,2002,Bobsleigh,N,31,M,UM,4
Winter,2002,Bobsleigh,N,32,F,H,1
Winter,2002,Bobsleigh,N,32,M,H,11
Winter,2002,Bobsleigh,N,32,M,UM,2
Winter,2002,Bobsleigh,N,33,F,H,4
Winter,2002,Bobsleigh,N,33,M,H,6
Winter,2002,Bobsleigh,N,33,M,LM,1
Winter,2002,Bobsleigh,N,33,M,UM,2
Winter,2002,Bobsleigh,N,34,F,H,2
Winter,2002,Bobsleigh,N,34,M,H,5
Winter,2002,Bobsleigh,N,34,M,LM,2
Winter,2002,Bobsleigh,N,34,M,NA,2
Winter,2002,Bobsleigh,N,34,M,UM,1
Winter,2002,Bobsleigh,N,35,M,H,1
Winter,2002,Bobsleigh,N,36,F,UM,1
Winter,2002,Bobsleigh,N,36,M,H,3
Winter,2002,Bobsleigh,N,36,M,UM,4
Winter,2002,Bobsleigh,N,37,M,H,1
Winter,2002,Bobsleigh,N,37,M,UM,1
Winter,2002,Bobsleigh,N,38,M,H,2
Winter,2002,Bobsleigh,N,39,M,H,4
Winter,2002,Bobsleigh,N,39,M,NA,1
Winter,2002,Bobsleigh,N,39,M,UM,2
Winter,2002,Bobsleigh,N,40,M,UM,1
Winter,2002,Bobsleigh,N,43,M,H,1
Winter,2002,Bobsleigh,N,45,M,NA,1
Winter,2002,Bobsleigh,Silver,27,F,H,1
Winter,2002,Bobsleigh,Silver,28,M,H,1
Winter,2002,Bobsleigh,Silver,31,M,H,1
Winter,2002,Bobsleigh,Silver,32,M,H,3
Winter,2002,Bobsleigh,Silver,33,F,H,1
Winter,2002,Bobsleigh,Silver,34,M,H,1
Winter,2002,Cross Country Skiing,Bronze,22,F,H,1
Winter,2002,Cross Country Skiing,Bronze,22,M,H,1
Winter,2002,Cross Country Skiing,Bronze,24,M,H,2
Winter,2002,Cross Country Skiing,Bronze,25,F,H,1
Winter,2002,Cross Country Skiing,Bronze,25,F,LM,1
Winter,2002,Cross Country Skiing,Bronze,26,F,H,1
Winter,2002,Cross Country Skiing,Bronze,27,M,H,1
Winter,2002,Cross Country Skiing,Bronze,29,F,H,1
Winter,2002,Cross Country Skiing,Bronze,29,M,H,2
Winter,2002,Cross Country Skiing,Bronze,29,M,UM,1
Winter,2002,Cross Country Skiing,Bronze,30,F,H,1
Winter,2002,Cross Country Skiing,Bronze,30,M,H,1
Winter,2002,Cross Country Skiing,Bronze,31,F,H,1
Winter,2002,Cross Country Skiing,Bronze,33,F,H,1
Winter,2002,Cross Country Skiing,Bronze,34,F,H,1
Winter,2002,Cross Country Skiing,Bronze,34,M,H,1
Winter,2002,Cross Country Skiing,Gold,21,F,H,1
Winter,2002,Cross Country Skiing,Gold,24,F,H,1
Winter,2002,Cross Country Skiing,Gold,24,M,LM,1
Winter,2002,Cross Country Skiing,Gold,25,F,H,1
Winter,2002,Cross Country Skiing,Gold,25,F,LM,1
Winter,2002,Cross Country Skiing,Gold,27,F,H,2
Winter,2002,Cross Country Skiing,Gold,27,M,H,1
Winter,2002,Cross Country Skiing,Gold,28,M,H,1
Winter,2002,Cross Country Skiing,Gold,29,F,H,1
Winter,2002,Cross Country Skiing,Gold,29,M,H,3
Winter,2002,Cross Country Skiing,Gold,30,M,H,2
Winter,2002,Cross Country Skiing,Gold,31,M,UM,1
Winter,2002,Cross Country Skiing,Gold,32,F,H,1
Winter,2002,Cross Country Skiing,Gold,33,F,H,1
Winter,2002,Cross Country Skiing,Gold,34,M,H,1
Winter,2002,Cross Country Skiing,N,17,F,UM,3
Winter,2002,Cross Country Skiing,N,17,M,LM,2
Winter,2002,Cross Country Skiing,N,18,M,LM,3
Winter,2002,Cross Country Skiing,N,18,M,UM,4
Winter,2002,Cross Country Skiing,N,19,F,H,4
Winter,2002,Cross Country Skiing,N,19,F,LM,4
Winter,2002,Cross Country Skiing,N,19,M,H,1
Winter,2002,Cross Country Skiing,N,19,M,LM,4
Winter,2002,Cross Country Skiing,N,20,F,H,8
Winter,2002,Cross Country Skiing,N,20,F,LM,1
Winter,2002,Cross Country Skiing,N,20,M,H,2
Winter,2002,Cross Country Skiing,N,20,M,LM,4
Winter,2002,Cross Country Skiing,N,20,M,UM,5
Winter,2002,Cross Country Skiing,N,21,F,H,17
Winter,2002,Cross Country Skiing,N,21,F,LM,2
Winter,2002,Cross Country Skiing,N,21,M,H,5
Winter,2002,Cross Country Skiing,N,21,M,LM,9
Winter,2002,Cross Country Skiing,N,21,M,UM,3
Winter,2002,Cross Country Skiing,N,22,F,H,15
Winter,2002,Cross Country Skiing,N,22,F,LM,7
Winter,2002,Cross Country Skiing,N,22,F,UM,6
Winter,2002,Cross Country Skiing,N,22,M,H,9
Winter,2002,Cross Country Skiing,N,22,M,LM,14
Winter,2002,Cross Country Skiing,N,23,F,H,14
Winter,2002,Cross Country Skiing,N,23,F,LM,5
Winter,2002,Cross Country Skiing,N,23,F,UM,10
Winter,2002,Cross Country Skiing,N,23,M,H,9
Winter,2002,Cross Country Skiing,N,23,M,L,1
Winter,2002,Cross Country Skiing,N,23,M,LM,6
Winter,2002,Cross Country Skiing,N,23,M,UM,9
Winter,2002,Cross Country Skiing,N,24,F,H,7
Winter,2002,Cross Country Skiing,N,24,F,LM,10
Winter,2002,Cross Country Skiing,N,24,F,UM,12
Winter,2002,Cross Country Skiing,N,24,M,H,14
Winter,2002,Cross Country Skiing,N,24,M,LM,9
Winter,2002,Cross Country Skiing,N,24,M,UM,16
Winter,2002,Cross Country Skiing,N,25,F,H,23
Winter,2002,Cross Country Skiing,N,25,F,LM,2
Winter,2002,Cross Country Skiing,N,25,M,H,14
Winter,2002,Cross Country Skiing,N,25,M,LM,17
Winter,2002,Cross Country Skiing,N,25,M,UM,7
Winter,2002,Cross Country Skiing,N,26,F,H,17
Winter,2002,Cross Country Skiing,N,26,F,LM,7
Winter,2002,Cross Country Skiing,N,26,F,UM,2
Winter,2002,Cross Country Skiing,N,26,M,H,20
Winter,2002,Cross Country Skiing,N,26,M,UM,3
Winter,2002,Cross Country Skiing,N,27,F,H,23
Winter,2002,Cross Country Skiing,N,27,F,LM,18
Winter,2002,Cross Country Skiing,N,27,M,H,17
Winter,2002,Cross Country Skiing,N,27,M,LM,3
Winter,2002,Cross Country Skiing,N,27,M,NA,1
Winter,2002,Cross Country Skiing,N,27,M,UM,7
Winter,2002,Cross Country Skiing,N,28,F,H,30
Winter,2002,Cross Country Skiing,N,28,F,UM,2
Winter,2002,Cross Country Skiing,N,28,M,H,11
Winter,2002,Cross Country Skiing,N,28,M,LM,3
Winter,2002,Cross Country Skiing,N,28,M,UM,2
Winter,2002,Cross Country Skiing,N,29,F,H,3
Winter,2002,Cross Country Skiing,N,29,F,L,2
Winter,2002,Cross Country Skiing,N,29,F,LM,5
Winter,2002,Cross Country Skiing,N,29,M,H,27
Winter,2002,Cross Country Skiing,N,29,M,L,4
Winter,2002,Cross Country Skiing,N,29,M,LM,5
Winter,2002,Cross Country Skiing,N,29,M,UM,10
Winter,2002,Cross Country Skiing,N,30,F,H,12
Winter,2002,Cross Country Skiing,N,30,F,LM,6
Winter,2002,Cross Country Skiing,N,30,M,H,15
Winter,2002,Cross Country Skiing,N,30,M,L,2
Winter,2002,Cross Country Skiing,N,30,M,LM,9
Winter,2002,Cross Country Skiing,N,31,F,H,7
Winter,2002,Cross Country Skiing,N,31,F,LM,7
Winter,2002,Cross Country Skiing,N,31,M,H,23
Winter,2002,Cross Country Skiing,N,31,M,LM,2
Winter,2002,Cross Country Skiing,N,31,M,UM,5
Winter,2002,Cross Country Skiing,N,32,F,H,6
Winter,2002,Cross Country Skiing,N,32,F,LM,1
Winter,2002,Cross Country Skiing,N,32,M,H,19
Winter,2002,Cross Country Skiing,N,32,M,LM,3
Winter,2002,Cross Country Skiing,N,33,F,H,2
Winter,2002,Cross Country Skiing,N,33,F,UM,2
Winter,2002,Cross Country Skiing,N,33,M,H,13
Winter,2002,Cross Country Skiing,N,33,M,L,1
Winter,2002,Cross Country Skiing,N,34,F,H,2
Winter,2002,Cross Country Skiing,N,34,M,H,6
Winter,2002,Cross Country Skiing,N,34,M,UM,2
Winter,2002,Cross Country Skiing,N,35,F,LM,7
Winter,2002,Cross Country Skiing,N,35,M,H,2
Winter,2002,Cross Country Skiing,N,36,F,LM,7
Winter,2002,Cross Country Skiing,N,36,M,LM,4
Winter,2002,Cross Country Skiing,N,37,F,H,4
Winter,2002,Cross Country Skiing,N,37,F,L,1
Winter,2002,Cross Country Skiing,N,37,F,LM,4
Winter,2002,Cross Country Skiing,N,37,M,LM,2
Winter,2002,Cross Country Skiing,N,43,M,H,1
Winter,2002,Cross Country Skiing,N,43,M,LM,2
Winter,2002,Cross Country Skiing,N,45,M,UM,2
Winter,2002,Cross Country Skiing,Silver,21,F,H,2
Winter,2002,Cross Country Skiing,Silver,25,F,LM,1
Winter,2002,Cross Country Skiing,Silver,27,M,H,1
Winter,2002,Cross Country Skiing,Silver,28,F,UM,2
Winter,2002,Cross Country Skiing,Silver,29,F,H,1
Winter,2002,Cross Country Skiing,Silver,29,M,H,3
Winter,2002,Cross Country Skiing,Silver,31,M,H,2
Winter,2002,Cross Country Skiing,Silver,31,M,UM,1
Winter,2002,Cross Country Skiing,Silver,33,F,H,1
Winter,2002,Cross Country Skiing,Silver,34,F,H,1
Winter,2002,Cross Country Skiing,Silver,34,M,H,1
Winter,2002,Cross Country Skiing,Silver,37,F,H,1
Winter,2002,Curling,Bronze,23,M,H,1
Winter,2002,Curling,Bronze,28,M,H,1
Winter,2002,Curling,Bronze,31,M,H,1
Winter,2002,Curling,Bronze,33,F,H,1
Winter,2002,Curling,Bronze,33,M,H,1
Winter,2002,Curling,Bronze,35,M,H,1
Winter,2002,Curling,Bronze,36,F,H,2
Winter,2002,Curling,Bronze,43,F,H,1
Winter,2002,Curling,Bronze,45,F,H,1
Winter,2002,Curling,Gold,27,F,H,1
Winter,2002,Curling,Gold,27,M,H,1
Winter,2002,Curling,Gold,30,F,H,1
Winter,2002,Curling,Gold,33,F,H,1
Winter,2002,Curling,Gold,34,F,H,1
Winter,2002,Curling,Gold,34,M,H,2
Winter,2002,Curling,Gold,35,F,H,1
Winter,2002,Curling,Gold,38,M,H,1
Winter,2002,Curling,Gold,39,M,H,1
Winter,2002,Curling,N,17,F,LM,1
Winter,2002,Curling,N,18,F,LM,1
Winter,2002,Curling,N,21,F,H,1
Winter,2002,Curling,N,23,F,H,4
Winter,2002,Curling,N,23,F,LM,1
Winter,2002,Curling,N,24,F,H,1
Winter,2002,Curling,N,24,M,H,1
Winter,2002,Curling,N,25,F,H,2
Winter,2002,Curling,N,25,F,LM,1
Winter,2002,Curling,N,26,M,H,1
Winter,2002,Curling,N,27,F,H,1
Winter,2002,Curling,N,27,M,H,4
Winter,2002,Curling,N,28,F,H,2
Winter,2002,Curling,N,28,M,H,3
Winter,2002,Curling,N,29,M,H,2
Winter,2002,Curling,N,30,F,H,2
Winter,2002,Curling,N,30,M,H,4
Winter,2002,Curling,N,31,M,H,2
Winter,2002,Curling,N,32,M,H,2
Winter,2002,Curling,N,33,F,H,2
Winter,2002,Curling,N,34,F,H,2
Winter,2002,Curling,N,34,M,H,1
Winter,2002,Curling,N,35,F,H,4
Winter,2002,Curling,N,35,M,H,2
Winter,2002,Curling,N,36,F,H,1
Winter,2002,Curling,N,36,M,H,1
Winter,2002,Curling,N,37,F,H,3
Winter,2002,Curling,N,38,F,H,1
Winter,2002,Curling,N,38,M,H,2
Winter,2002,Curling,N,39,M,H,3
Winter,2002,Curling,N,40,M,H,1
Winter,2002,Curling,N,41,F,H,1
Winter,2002,Curling,N,41,M,H,2
Winter,2002,Curling,N,43,M,H,2
Winter,2002,Curling,N,44,M,H,1
Winter,2002,Curling,N,48,F,H,1
Winter,2002,Curling,Silver,24,M,H,1
Winter,2002,Curling,Silver,29,F,H,2
Winter,2002,Curling,Silver,30,F,H,2
Winter,2002,Curling,Silver,33,F,H,1
Winter,2002,Curling,Silver,35,M,H,1
Winter,2002,Curling,Silver,38,M,H,1
Winter,2002,Curling,Silver,41,M,H,1
Winter,2002,Curling,Silver,45,M,H,1
Winter,2002,Figure Skating,Bronze,21,F,H,1
Winter,2002,Figure Skating,Bronze,21,M,H,1
Winter,2002,Figure Skating,Bronze,23,F,LM,1
Winter,2002,Figure Skating,Bronze,27,M,H,1
Winter,2002,Figure Skating,Bronze,28,M,LM,1
Winter,2002,Figure Skating,Bronze,30,F,H,1
Winter,2002,Figure Skating,Gold,16,F,H,1
Winter,2002,Figure Skating,Gold,21,M,LM,1
Winter,2002,Figure Skating,Gold,24,F,H,1
Winter,2002,Figure Skating,Gold,24,F,LM,1
Winter,2002,Figure Skating,Gold,25,M,LM,1
Winter,2002,Figure Skating,Gold,26,F,H,1
Winter,2002,Figure Skating,Gold,27,M,H,1
Winter,2002,Figure Skating,Gold,29,M,H,1
Winter,2002,Figure Skating,N,16,F,H,2
Winter,2002,Figure Skating,N,16,F,LM,1
Winter,2002,Figure Skating,N,16,M,H,1
Winter,2002,Figure Skating,N,17,F,H,2
Winter,2002,Figure Skating,N,17,M,H,1
Winter,2002,Figure Skating,N,17,M,LM,1
Winter,2002,Figure Skating,N,18,F,LM,2
Winter,2002,Figure Skating,N,18,F,UM,1
Winter,2002,Figure Skating,N,19,F,H,2
Winter,2002,Figure Skating,N,19,F,L,1
Winter,2002,Figure Skating,N,19,F,LM,3
Winter,2002,Figure Skating,N,19,M,H,1
Winter,2002,Figure Skating,N,20,F,H,5
Winter,2002,Figure Skating,N,20,F,LM,3
Winter,2002,Figure Skating,N,20,F,UM,1
Winter,2002,Figure Skating,N,20,M,H,1
Winter,2002,Figure Skating,N,20,M,UM,1
Winter,2002,Figure Skating,N,21,F,H,4
Winter,2002,Figure Skating,N,21,F,L,1
Winter,2002,Figure Skating,N,21,F,LM,1
Winter,2002,Figure Skating,N,21,M,H,3
Winter,2002,Figure Skating,N,21,M,LM,1
Winter,2002,Figure Skating,N,22,F,LM,1
Winter,2002,Figure Skating,N,22,F,UM,1
Winter,2002,Figure Skating,N,22,M,H,4
Winter,2002,Figure Skating,N,22,M,L,1
Winter,2002,Figure Skating,N,22,M,LM,5
Winter,2002,Figure Skating,N,22,M,UM,1
Winter,2002,Figure Skating,N,23,F,H,3
Winter,2002,Figure Skating,N,23,F,LM,2
Winter,2002,Figure Skating,N,23,F,UM,2
Winter,2002,Figure Skating,N,23,M,H,2
Winter,2002,Figure Skating,N,23,M,LM,4
Winter,2002,Figure Skating,N,23,M,UM,1
Winter,2002,Figure Skating,N,24,F,H,2
Winter,2002,Figure Skating,N,24,F,LM,1
Winter,2002,Figure Skating,N,24,F,UM,1
Winter,2002,Figure Skating,N,24,M,H,3
Winter,2002,Figure Skating,N,24,M,LM,2
Winter,2002,Figure Skating,N,25,F,H,4
Winter,2002,Figure Skating,N,25,F,LM,1
Winter,2002,Figure Skating,N,25,F,UM,1
Winter,2002,Figure Skating,N,25,M,H,1
Winter,2002,Figure Skating,N,25,M,L,1
Winter,2002,Figure Skating,N,25,M,LM,4
Winter,2002,Figure Skating,N,25,M,UM,1
Winter,2002,Figure Skating,N,26,F,H,2
Winter,2002,Figure Skating,N,26,F,LM,1
Winter,2002,Figure Skating,N,26,F,UM,1
Winter,2002,Figure Skating,N,26,M,H,2
Winter,2002,Figure Skating,N,26,M,L,2
Winter,2002,Figure Skating,N,26,M,UM,1
Winter,2002,Figure Skating,N,27,F,H,3
Winter,2002,Figure Skating,N,27,F,LM,2
Winter,2002,Figure Skating,N,27,M,H,2
Winter,2002,Figure Skating,N,27,M,L,1
Winter,2002,Figure Skating,N,28,F,H,1
Winter,2002,Figure Skating,N,28,M,H,3
Winter,2002,Figure Skating,N,28,M,LM,1
Winter,2002,Figure Skating,N,28,M,UM,1
Winter,2002,Figure Skating,N,29,F,H,1
Winter,2002,Figure Skating,N,29,F,L,1
Winter,2002,Figure Skating,N,29,F,LM,1
Winter,2002,Figure Skating,N,29,M,H,2
Winter,2002,Figure Skating,N,29,M,LM,1
Winter,2002,Figure Skating,N,29,M,UM,1
Winter,2002,Figure Skating,N,30,F,UM,1
Winter,2002,Figure Skating,N,30,M,H,2
Winter,2002,Figure Skating,N,30,M,LM,1
Winter,2002,Figure Skating,N,31,M,H,1
Winter,2002,Figure Skating,N,31,M,UM,1
Winter,2002,Figure Skating,N,33,M,H,1
Winter,2002,Figure Skating,Silver,19,M,LM,1
Winter,2002,Figure Skating,Silver,23,F,LM,1
Winter,2002,Figure Skating,Silver,28,F,LM,1
Winter,2002,Figure Skating,Silver,28,M,LM,1
Winter,2002,Freestyle Skiing,Bronze,20,F,H,1
Winter,2002,Freestyle Skiing,Bronze,22,M,LM,1
Winter,2002,Freestyle Skiing,Bronze,25,F,H,1
Winter,2002,Freestyle Skiing,Bronze,30,M,H,1
Winter,2002,Freestyle Skiing,Gold,27,F,H,1
Winter,2002,Freestyle Skiing,Gold,27,M,H,1
Winter,2002,Freestyle Skiing,Gold,28,F,H,1
Winter,2002,Freestyle Skiing,Gold,29,M,UM,1
Winter,2002,Freestyle Skiing,N,16,F,LM,1
Winter,2002,Freestyle Skiing,N,17,M,LM,1
Winter,2002,Freestyle Skiing,N,18,F,H,1
Winter,2002,Freestyle Skiing,N,18,F,LM,2
Winter,2002,Freestyle Skiing,N,18,M,LM,1
Winter,2002,Freestyle Skiing,N,19,F,H,1
Winter,2002,Freestyle Skiing,N,19,F,LM,2
Winter,2002,Freestyle Skiing,N,19,F,UM,1
Winter,2002,Freestyle Skiing,N,19,M,H,2
Winter,2002,Freestyle Skiing,N,19,M,LM,1
Winter,2002,Freestyle Skiing,N,20,F,H,1
Winter,2002,Freestyle Skiing,N,20,F,LM,1
Winter,2002,Freestyle Skiing,N,20,M,H,3
Winter,2002,Freestyle Skiing,N,20,M,LM,2
Winter,2002,Freestyle Skiing,N,21,F,H,2
Winter,2002,Freestyle Skiing,N,21,M,LM,1
Winter,2002,Freestyle Skiing,N,22,F,H,2
Winter,2002,Freestyle Skiing,N,22,F,LM,3
Winter,2002,Freestyle Skiing,N,22,M,H,1
Winter,2002,Freestyle Skiing,N,22,M,LM,1
Winter,2002,Freestyle Skiing,N,23,F,H,3
Winter,2002,Freestyle Skiing,N,23,F,LM,1
Winter,2002,Freestyle Skiing,N,23,M,H,3
Winter,2002,Freestyle Skiing,N,23,M,LM,1
Winter,2002,Freestyle Skiing,N,24,F,H,2
Winter,2002,Freestyle Skiing,N,24,F,LM,1
Winter,2002,Freestyle Skiing,N,24,M,H,5
Winter,2002,Freestyle Skiing,N,24,M,LM,2
Winter,2002,Freestyle Skiing,N,25,F,H,1
Winter,2002,Freestyle Skiing,N,25,F,LM,1
Winter,2002,Freestyle Skiing,N,25,M,H,4
Winter,2002,Freestyle Skiing,N,25,M,LM,1
Winter,2002,Freestyle Skiing,N,26,F,H,3
Winter,2002,Freestyle Skiing,N,26,M,H,4
Winter,2002,Freestyle Skiing,N,27,F,H,1
Winter,2002,Freestyle Skiing,N,27,M,H,3
Winter,2002,Freestyle Skiing,N,28,F,H,2
Winter,2002,Freestyle Skiing,N,28,M,H,2
Winter,2002,Freestyle Skiing,N,28,M,LM,1
Winter,2002,Freestyle Skiing,N,29,F,LM,2
Winter,2002,Freestyle Skiing,N,29,M,H,4
Winter,2002,Freestyle Skiing,N,30,F,H,4
Winter,2002,Freestyle Skiing,N,30,M,H,1
Winter,2002,Freestyle Skiing,N,31,F,H,3
Winter,2002,Freestyle Skiing,N,31,M,H,1
Winter,2002,Freestyle Skiing,N,31,M,LM,1
Winter,2002,Freestyle Skiing,N,32,M,H,2
Winter,2002,Freestyle Skiing,N,34,F,H,3
Winter,2002,Freestyle Skiing,N,40,M,UM,1
Winter,2002,Freestyle Skiing,Silver,19,M,H,1
Winter,2002,Freestyle Skiing,Silver,21,F,H,1
Winter,2002,Freestyle Skiing,Silver,23,M,H,1
Winter,2002,Freestyle Skiing,Silver,27,F,H,1
Winter,2002,Ice Hockey,Bronze,15,F,H,1
Winter,2002,Ice Hockey,Bronze,17,F,H,2
Winter,2002,Ice Hockey,Bronze,18,F,H,2
Winter,2002,Ice Hockey,Bronze,18,M,LM,1
Winter,2002,Ice Hockey,Bronze,19,F,H,1
Winter,2002,Ice Hockey,Bronze,20,F,H,2
Winter,2002,Ice Hockey,Bronze,21,F,H,1
Winter,2002,Ice Hockey,Bronze,22,F,H,5
Winter,2002,Ice Hockey,Bronze,22,M,LM,1
Winter,2002,Ice Hockey,Bronze,23,M,LM,3
